Popular Baby Names, All Males, 2008 

Year of Birth 	Gender 	Child First Name 	Count 	Rank 
2008 	FEMALE 	CELESTE 	22 	144 2008 	FEMALE 	GEORGIA 	22 	144 2008 	FEMALE 	JANA 	22 	144 2008 	FEMALE 	MARILYN 	22 	144 2008 	FEMALE 	NATALY 	22 	144 2008 	FEMALE 	PEREL 	22 	144 2008 	FEMALE 	SADE 	22 	144 2008 	FEMALE 	SALMA 	22 	144 2008 	FEMALE 	SARIAH 	22 	144 2008 	FEMALE 	TARA 	22 	144 2008 	FEMALE 	TIANNA 	22 	144 2008 	FEMALE 	ANGELIQUE 	21 	145 2008 	FEMALE 	AYANA 	21 	145 2008 	FEMALE 	BROOKLYN 	21 	145 2008 	FEMALE 	CAMERON 	21 	145 2008 	FEMALE 	CASSIDY 	21 	145 2008 	FEMALE 	DAHLIA 	21 	145 2008 	FEMALE 	HARMONY 	21 	145 2008 	FEMALE 	JOHANNA 	21 	145 2008 	FEMALE 	KAMILA 	21 	145 2008 	FEMALE 	PAULA 	21 	145 2008 	FEMALE 	PRINCESS 	21 	145 2008 	FEMALE 	SANAI 	21 	145 2008 	FEMALE 	SHANIYA 	21 	145 2008 	FEMALE 	TESSA 	21 	145 2008 	FEMALE 	ALEENA 	20 	146 2008 	FEMALE 	ALISSA 	20 	146 2008 	FEMALE 	ALONDRA 	20 	146 2008 	FEMALE 	AMALIA 	20 	146 2008 	FEMALE 	ANALIA 	20 	146 2008 	FEMALE 	BARBARA 	20 	146 2008 	FEMALE 	CHANY 	20 	146 2008 	FEMALE 	DAYANARA 	20 	146 2008 	FEMALE 	HAZEL 	20 	146 2008 	FEMALE 	HELENA 	20 	146 2008 	FEMALE 	HENNY 	20 	146 2008 	FEMALE 	ISABELA 	20 	146 2008 	FEMALE 	JESSIE 	20 	146 2008 	FEMALE 	KAYLAH 	20 	146 2008 	FEMALE 	KENDALL 	20 	146 2008 	FEMALE 	LILAH 	20 	146 2008 	FEMALE 	REBEKAH 	20 	146 2008 	FEMALE 	SYLVIA 	20 	146 2008 	FEMALE 	TRACY 	20 	146 2008 	FEMALE 	AHUVA 	19 	147 2008 	FEMALE 	AISSATOU 	19 	147 2008 	FEMALE 	ALEXANDRIA 	19 	147 2008 	FEMALE 	AMIYAH 	19 	147 2008 	FEMALE 	ANITA 	19 	147 2008 	FEMALE 	ANJALI 	19 	147 2008 	FEMALE 	ANNE 	19 	147 2008 	FEMALE 	ASHLEE 	19 	147 2008 	FEMALE 	CHARLIZE 	19 	147 2008 	FEMALE 	DEVORA 	19 	147 2008 	FEMALE 	GIOVANNA 	19 	147 2008 	FEMALE 	HAYLEY 	19 	147 2008 	FEMALE 	KAELYN 	19 	147 

2008 	FEMALE 	KATELYNN 	19 	147 
2008 	FEMALE 	LIANNA 	19 	147 2008 	FEMALE 	MALIA 	19 	147 2008 	FEMALE 	MARIE 	19 	147 2008 	FEMALE 	MELANY 	19 	147 2008 	FEMALE 	MILAGROS 	19 	147 2008 	FEMALE 	NAIMA 	19 	147 2008 	FEMALE 	NAYELI 	19 	147 2008 	FEMALE 	NICOLETTE 	19 	147 2008 	FEMALE 	PAMELA 	19 	147 2008 	FEMALE 	PATRICIA 	19 	147 2008 	FEMALE 	PRIYA 	19 	147 2008 	FEMALE 	RACHAEL 	19 	147 2008 	FEMALE 	RYAN 	19 	147 2008 	FEMALE 	SHERLYN 	19 	147 2008 	FEMALE 	TIANA 	19 	147 2008 	FEMALE 	YIDES 	19 	147 2008 	FEMALE 	ASIA 	18 	148 2008 	FEMALE 	AYESHA 	18 	148 2008 	FEMALE 	BRUCHA 	18 	148 2008 	FEMALE 	CECILIA 	18 	148 2008 	FEMALE 	COURTNEY 	18 	148 2008 	FEMALE 	DOMINIQUE 	18 	148 2008 	FEMALE 	ELLEN 	18 	148 2008 	FEMALE 	ESTY 	18 	148 2008 	FEMALE 	HAWA 	18 	148 2008 	FEMALE 	HOPE 	18 	148 2008 	FEMALE 	IMAN 	18 	148 2008 	FEMALE 	ISLA 	18 	148 2008 	FEMALE 	JAYLYNN 	18 	148 2008 	FEMALE 	KAILYN 	18 	148 2008 	FEMALE 	MARISSA 	18 	148 2008 	FEMALE 	PAOLA 	18 	148 2008 	FEMALE 	PIPER 	18 	148 2008 	FEMALE 	RHIANNA 	18 	148 2008 	FEMALE 	SARINA 	18 	148 2008 	FEMALE 	SIMA 	18 	148 2008 	FEMALE 	TAMARA 	18 	148 2008 	FEMALE 	THERESA 	18 	148 2008 	FEMALE 	AKIRA 	17 	149 2008 	FEMALE 	ALYSON 	17 	149 2008 	FEMALE 	AMIYA 	17 	149 2008 	FEMALE 	ANAIS 	17 	149 2008 	FEMALE 	ANNIKA 	17 	149 2008 	FEMALE 	AURORA 	17 	149 2008 	FEMALE 	AYLIN 	17 	149 2008 	FEMALE 	BRIDGET 	17 	149 2008 	FEMALE 	DAMARIS 	17 	149 2008 	FEMALE 	DEBORAH 	17 	149 2008 	FEMALE 	ESSENCE 	17 	149 2008 	FEMALE 	GINA 	17 	149 2008 	FEMALE 	JAIDA 	17 	149 2008 	FEMALE 	JASLYN 	17 	149 2008 	FEMALE 	JORDIN 	17 	149 2008 	FEMALE 	KALIYAH 	17 	149 2008 	FEMALE 	KATHLEEN 	17 	149 2008 	FEMALE 	KAYLIN 	17 	149 2008 	FEMALE 	KENDRA 	17 	149 

2008 	FEMALE 	LEYLA 	17 	149 
2008 	FEMALE 	LILLY 	17 	149 2008 	FEMALE 	MIKAELA 	17 	149 2008 	FEMALE 	NOELLE 	17 	149 2008 	FEMALE 	OUMOU 	17 	149 2008 	FEMALE 	ROSEMARY 	17 	149 2008 	FEMALE 	SAMIRA 	17 	149 2008 	FEMALE 	SKY 	17 	149 2008 	FEMALE 	TERESA 	17 	149 2008 	FEMALE 	VALERY 	17 	149 2008 	FEMALE 	ALEKSANDRA 	16 	150 2008 	FEMALE 	ALESSIA 	16 	150 2008 	FEMALE 	AMINAH 	16 	150 2008 	FEMALE 	ANTONIA 	16 	150 2008 	FEMALE 	AVITAL 	16 	150 2008 	FEMALE 	AYLA 	16 	150 2008 	FEMALE 	BELINDA 	16 	150 2008 	FEMALE 	CARLY 	16 	150 2008 	FEMALE 	CELINE 	16 	150 2008 	FEMALE 	CHASITY 	16 	150 2008 	FEMALE 	CHEYENNE 	16 	150 2008 	FEMALE 	DIAMOND 	16 	150 2008 	FEMALE 	FARAH 	16 	150 2008 	FEMALE 	FRANCES 	16 	150 2008 	FEMALE 	GEMMA 	16 	150 2008 	FEMALE 	HADASSAH 	16 	150 2008 	FEMALE 	HARPER 	16 	150 2008 	FEMALE 	HEIDY 	16 	150 2008 	FEMALE 	ITZEL 	16 	150 2008 	FEMALE 	JANAYA 	16 	150 2008 	FEMALE 	JASLEEN 	16 	150 2008 	FEMALE 	KAYA 	16 	150 2008 	FEMALE 	KELIS 	16 	150 2008 	FEMALE 	LIZ 	16 	150 2008 	FEMALE 	MARLENE 	16 	150 2008 	FEMALE 	MILA 	16 	150 2008 	FEMALE 	MIREL 	16 	150 2008 	FEMALE 	NAILAH 	16 	150 2008 	FEMALE 	RAIZEL 	16 	150 2008 	FEMALE 	SHIFRA 	16 	150 2008 	FEMALE 	STACEY 	16 	150 2008 	FEMALE 	SUSAN 	16 	150 2008 	FEMALE 	THALIA 	16 	150 2008 	FEMALE 	TIARA 	16 	150 2008 	FEMALE 	VANESA 	16 	150 2008 	FEMALE 	ZISSY 	16 	150 2008 	FEMALE 	AILEEN 	15 	151 2008 	FEMALE 	AMYA 	15 	151 2008 	FEMALE 	ASHA 	15 	151 2008 	FEMALE 	ASHLY 	15 	151 2008 	FEMALE 	ASTRID 	15 	151 2008 	FEMALE 	CARINA 	15 	151 2008 	FEMALE 	ELIANNA 	15 	151 2008 	FEMALE 	ELLE 	15 	151 2008 	FEMALE 	EMANI 	15 	151 2008 	FEMALE 	FATOU 	15 	151 2008 	FEMALE 	GIANA 	15 	151 2008 	FEMALE 	JUDITH 	15 	151 

2008 	FEMALE 	KAMORA 	15 	151 
2008 	FEMALE 	KASSANDRA 	15 	151 2008 	FEMALE 	KATHY 	15 	151 2008 	FEMALE 	KHADIJA 	15 	151 2008 	FEMALE 	LOGAN 	15 	151 2008 	FEMALE 	LUZ 	15 	151 2008 	FEMALE 	MEGHAN 	15 	151 2008 	FEMALE 	MINA 	15 	151 2008 	FEMALE 	PAULINA 	15 	151 2008 	FEMALE 	PERLA 	15 	151 2008 	FEMALE 	RIFKY 	15 	151 2008 	FEMALE 	SALLY 	15 	151 2008 	FEMALE 	SHAILA 	15 	151 2008 	FEMALE 	SHAYNA 	15 	151 2008 	FEMALE 	SIMRAN 	15 	151 2008 	FEMALE 	STEPHANY 	15 	151 2008 	FEMALE 	TANIA 	15 	151 2008 	FEMALE 	YARETZI 	15 	151 2008 	FEMALE 	YASMINE 	15 	151 2008 	FEMALE 	ABBY 	14 	152 2008 	FEMALE 	ANABEL 	14 	152 2008 	FEMALE 	ANANYA 	14 	152 2008 	FEMALE 	ARYANNA 	14 	152 2008 	FEMALE 	ATARA 	14 	152 2008 	FEMALE 	AVIGAIL 	14 	152 2008 	FEMALE 	AYA 	14 	152 2008 	FEMALE 	BATSHEVA 	14 	152 2008 	FEMALE 	BREINDY 	14 	152 2008 	FEMALE 	BRUCHY 	14 	152 2008 	FEMALE 	CAROLYN 	14 	152 2008 	FEMALE 	CHELSEY 	14 	152 2008 	FEMALE 	CRISTINA 	14 	152 2008 	FEMALE 	DARIA 	14 	152 2008 	FEMALE 	DIYA 	14 	152 2008 	FEMALE 	ELISHEVA 	14 	152 2008 	FEMALE 	ESTER 	14 	152 2008 	FEMALE 	FAIGA 	14 	152 2008 	FEMALE 	FRAIDY 	14 	152 2008 	FEMALE 	GISELE 	14 	152 2008 	FEMALE 	GIULIANA 	14 	152 2008 	FEMALE 	HAYLEE 	14 	152 2008 	FEMALE 	IYANA 	14 	152 2008 	FEMALE 	JANAE 	14 	152 2008 	FEMALE 	JAQUELINE 	14 	152 2008 	FEMALE 	JOEY 	14 	152 2008 	FEMALE 	JUSTINE 	14 	152 2008 	FEMALE 	KAILEY 	14 	152 2008 	FEMALE 	KAYLEN 	14 	152 2008 	FEMALE 	KRISTEN 	14 	152 2008 	FEMALE 	MADYSON 	14 	152 2008 	FEMALE 	MARGOT 	14 	152 2008 	FEMALE 	MELISA 	14 	152 2008 	FEMALE 	MILANA 	14 	152 2008 	FEMALE 	PARIS 	14 	152 2008 	FEMALE 	RAVEN 	14 	152 2008 	FEMALE 	RIYA 	14 	152 2008 	FEMALE 	SAGE 	14 	152 2008 	FEMALE 	SHEILA 	14 	152 

2008 	FEMALE 	SKYLAH 	14 	152 
2008 	FEMALE 	SKYLER 	14 	152 2008 	FEMALE 	SONYA 	14 	152 2008 	FEMALE 	SYEDA 	14 	152 2008 	FEMALE 	VIVIENNE 	14 	152 2008 	FEMALE 	ADELAIDE 	13 	153 2008 	FEMALE 	ALISSON 	13 	153 2008 	FEMALE 	AMEERA 	13 	153 2008 	FEMALE 	ARIELA 	13 	153 2008 	FEMALE 	ARYANA 	13 	153 2008 	FEMALE 	BECKY 	13 	153 2008 	FEMALE 	BERNICE 	13 	153 2008 	FEMALE 	CAMILLA 	13 	153 2008 	FEMALE 	CARA 	13 	153 2008 	FEMALE 	CRISTAL 	13 	153 2008 	FEMALE 	DESIRE 	13 	153 2008 	FEMALE 	ELANA 	13 	153 2008 	FEMALE 	ELENI 	13 	153 2008 	FEMALE 	ELSA 	13 	153 2008 	FEMALE 	FANTA 	13 	153 2008 	FEMALE 	FELICITY 	13 	153 2008 	FEMALE 	HEATHER 	13 	153 2008 	FEMALE 	IDY 	13 	153 2008 	FEMALE 	JOLIN 	13 	153 2008 	FEMALE 	JUDY 	13 	153 2008 	FEMALE 	KAIA 	13 	153 2008 	FEMALE 	KAITLIN 	13 	153 2008 	FEMALE 	KATERINA 	13 	153 2008 	FEMALE 	KATRINA 	13 	153 2008 	FEMALE 	KIANNA 	13 	153 2008 	FEMALE 	LIBA 	13 	153 2008 	FEMALE 	LYRIC 	13 	153 2008 	FEMALE 	MADDISON 	13 	153 2008 	FEMALE 	MEAGAN 	13 	153 2008 	FEMALE 	OLIVE 	13 	153 2008 	FEMALE 	RACHELLE 	13 	153 2008 	FEMALE 	REINA 	13 	153 2008 	FEMALE 	SAMIA 	13 	153 2008 	FEMALE 	SANAYA 	13 	153 2008 	FEMALE 	SARIYAH 	13 	153 2008 	FEMALE 	SHEYLA 	13 	153 2008 	FEMALE 	SIDNEY 	13 	153 2008 	FEMALE 	TATYANA 	13 	153 2008 	FEMALE 	TESS 	13 	153 2008 	FEMALE 	TONI 	13 	153 2008 	FEMALE 	TZIPORA 	13 	153 2008 	FEMALE 	TZIPORAH 	13 	153 2008 	FEMALE 	VIENNA 	13 	153 2008 	FEMALE 	ZAHRA 	13 	153 2008 	FEMALE 	ZARIA 	13 	153 2008 	FEMALE 	AICHA 	12 	154 2008 	FEMALE 	AIMEE 	12 	154 2008 	FEMALE 	AIYANA 	12 	154 2008 	FEMALE 	ALAINA 	12 	154 2008 	FEMALE 	ALANI 	12 	154 2008 	FEMALE 	ALIYA 	12 	154 2008 	FEMALE 	ALMA 	12 	154 2008 	FEMALE 	ANALISE 	12 	154 

2008 	FEMALE 	ANTONELLA 	12 	154 
2008 	FEMALE 	ASHANTI 	12 	154 2008 	FEMALE 	AVIVA 	12 	154 2008 	FEMALE 	BETHANY 	12 	154 2008 	FEMALE 	BRITTANY 	12 	154 2008 	FEMALE 	CATALINA 	12 	154 2008 	FEMALE 	CLARISSA 	12 	154 2008 	FEMALE 	DANICA 	12 	154 2008 	FEMALE 	ESME 	12 	154 2008 	FEMALE 	ETTY 	12 	154 2008 	FEMALE 	FELICIA 	12 	154 2008 	FEMALE 	FRADY 	12 	154 2008 	FEMALE 	GIADA 	12 	154 2008 	FEMALE 	GRETA 	12 	154 2008 	FEMALE 	ILANA 	12 	154 2008 	FEMALE 	ILIANA 	12 	154 2008 	FEMALE 	IVETTE 	12 	154 2008 	FEMALE 	JANET 	12 	154 2008 	FEMALE 	JAYA 	12 	154 2008 	FEMALE 	JULIANNE 	12 	154 2008 	FEMALE 	JUSTINA 	12 	154 2008 	FEMALE 	KAROLINA 	12 	154 2008 	FEMALE 	KEYLA 	12 	154 2008 	FEMALE 	LINDSEY 	12 	154 2008 	FEMALE 	LIV 	12 	154 2008 	FEMALE 	LUCIANA 	12 	154 2008 	FEMALE 	MCKENZIE 	12 	154 2008 	FEMALE 	MENUCHA 	12 	154 2008 	FEMALE 	NANA 	12 	154 2008 	FEMALE 	NOELIA 	12 	154 2008 	FEMALE 	NOEMI 	12 	154 2008 	FEMALE 	PAYTON 	12 	154 2008 	FEMALE 	PETRA 	12 	154 2008 	FEMALE 	RENEE 	12 	154 2008 	FEMALE 	ROSELYN 	12 	154 2008 	FEMALE 	SAIGE 	12 	154 2008 	FEMALE 	SAMAYA 	12 	154 2008 	FEMALE 	SAVANNA 	12 	154 2008 	FEMALE 	SHANICE 	12 	154 2008 	FEMALE 	SHERLY 	12 	154 2008 	FEMALE 	SOLEIL 	12 	154 2008 	FEMALE 	STAR 	12 	154 2008 	FEMALE 	TALIYAH 	12 	154 2008 	FEMALE 	TOVA 	12 	154 2008 	FEMALE 	VIRGINIA 	12 	154 2008 	FEMALE 	VIVIANA 	12 	154 2008 	FEMALE 	WILLA 	12 	154 2008 	FEMALE 	XIN 	12 	154 2008 	FEMALE 	ZANIYA 	12 	154 2008 	FEMALE 	ZELDA 	12 	154 2008 	FEMALE 	ZUZANNA 	12 	154 2008 	FEMALE 	ABRIL 	11 	155 2008 	FEMALE 	ADELE 	11 	155 2008 	FEMALE 	ALAYNA 	11 	155 2008 	FEMALE 	AMIE 	11 	155 2008 	FEMALE 	ANGELY 	11 	155 2008 	FEMALE 	ANN 	11 	155 2008 	FEMALE 	BETSY 	11 	155 

2008 	FEMALE 	CELINA 	11 	155 
2008 	FEMALE 	CHERISH 	11 	155 2008 	FEMALE 	DARLENE 	11 	155 2008 	FEMALE 	DENISSE 	11 	155 2008 	FEMALE 	EDITH 	11 	155 2008 	FEMALE 	EMILIE 	11 	155 2008 	FEMALE 	EMMY 	11 	155 2008 	FEMALE 	FRANCHESCA 	11 	155 2008 	FEMALE 	FREIDA 	11 	155 2008 	FEMALE 	GITTEL 	11 	155 2008 	FEMALE 	GWENDOLYN 	11 	155 2008 	FEMALE 	INDIA 	11 	155 2008 	FEMALE 	INGRID 	11 	155 2008 	FEMALE 	JACKELINE 	11 	155 2008 	FEMALE 	JANESSA 	11 	155 2008 	FEMALE 	JAYDEN 	11 	155 2008 	FEMALE 	JENIFER 	11 	155 2008 	FEMALE 	JURNEE 	11 	155 2008 	FEMALE 	KAILA 	11 	155 2008 	FEMALE 	KATHRYN 	11 	155 2008 	FEMALE 	KHADIJAH 	11 	155 2008 	FEMALE 	KYLEE 	11 	155 2008 	FEMALE 	LEONA 	11 	155 2008 	FEMALE 	LILIAN 	11 	155 2008 	FEMALE 	LITZY 	11 	155 2008 	FEMALE 	LOUISA 	11 	155 2008 	FEMALE 	MAKENZIE 	11 	155 2008 	FEMALE 	MALIHA 	11 	155 2008 	FEMALE 	MARISA 	11 	155 2008 	FEMALE 	MAXINE 	11 	155 2008 	FEMALE 	MCKAYLA 	11 	155 2008 	FEMALE 	MEREDITH 	11 	155 2008 	FEMALE 	MICAELA 	11 	155 2008 	FEMALE 	MICHAL 	11 	155 2008 	FEMALE 	MIRI 	11 	155 2008 	FEMALE 	NATHALY 	11 	155 2008 	FEMALE 	NAYA 	11 	155 2008 	FEMALE 	NOLA 	11 	155 2008 	FEMALE 	PALOMA 	11 	155 2008 	FEMALE 	RIFKA 	11 	155 2008 	FEMALE 	RINA 	11 	155 2008 	FEMALE 	RIVKAH 	11 	155 2008 	FEMALE 	ROCHELLE 	11 	155 2008 	FEMALE 	RUCHY 	11 	155 2008 	FEMALE 	SABINE 	11 	155 2008 	FEMALE 	SANDY 	11 	155 2008 	FEMALE 	SCARLET 	11 	155 2008 	FEMALE 	SHAINA 	11 	155 2008 	FEMALE 	SHEA 	11 	155 2008 	FEMALE 	SHREYA 	11 	155 2008 	FEMALE 	SHYLA 	11 	155 2008 	FEMALE 	TANISHA 	11 	155 2008 	FEMALE 	TANYA 	11 	155 2008 	FEMALE 	THEA 	11 	155 2008 	FEMALE 	WILLOW 	11 	155 2008 	FEMALE 	XIOMARA 	11 	155 2008 	FEMALE 	YARITZA 	11 	155 2008 	FEMALE 	YESENIA 	11 	155 

2008 	FEMALE 	ZARIAH 	11 	155 
2008 	FEMALE 	ZION 	11 	155 2008 	FEMALE 	ANGELIKA 	10 	156 2008 	FEMALE 	ANISHA 	10 	156 2008 	FEMALE 	ARACELI 	10 	156 2008 	FEMALE 	ARMANI 	10 	156 2008 	FEMALE 	AURELIA 	10 	156 2008 	FEMALE 	BAILEY 	10 	156 2008 	FEMALE 	BINTOU 	10 	156 2008 	FEMALE 	BRIA 	10 	156 2008 	FEMALE 	CAMRYN 	10 	156 2008 	FEMALE 	CELIA 	10 	156 2008 	FEMALE 	CHARLENE 	10 	156 2008 	FEMALE 	CHARLIE 	10 	156 2008 	FEMALE 	CHAVY 	10 	156 2008 	FEMALE 	CIANNA 	10 	156 2008 	FEMALE 	CLEMENTINE 	10 	156 2008 	FEMALE 	DELANEY 	10 	156 2008 	FEMALE 	DEMI 	10 	156 2008 	FEMALE 	DIANE 	10 	156 2008 	FEMALE 	ELA 	10 	156 2008 	FEMALE 	ELISABETH 	10 	156 2008 	FEMALE 	ELYSE 	10 	156 2008 	FEMALE 	EMERSON 	10 	156 2008 	FEMALE 	EUNICE 	10 	156 2008 	FEMALE 	EVELIN 	10 	156 2008 	FEMALE 	FATIMAH 	10 	156 2008 	FEMALE 	FRAIDA 	10 	156 2008 	FEMALE 	GABRIEL 	10 	156 2008 	FEMALE 	GOLDA 	10 	156 2008 	FEMALE 	HAYLIE 	10 	156 2008 	FEMALE 	INES 	10 	156 2008 	FEMALE 	JAELYNN 	10 	156 2008 	FEMALE 	JALIYAH 	10 	156 2008 	FEMALE 	JANAI 	10 	156 2008 	FEMALE 	JANELLY 	10 	156 2008 	FEMALE 	JANIA 	10 	156 2008 	FEMALE 	JANNA 	10 	156 2008 	FEMALE 	JAYLYN 	10 	156 2008 	FEMALE 	JIA 	10 	156 2008 	FEMALE 	KADIATOU 	10 	156 2008 	FEMALE 	KAMRYN 	10 	156 2008 	FEMALE 	KASSIDY 	10 	156 2008 	FEMALE 	KAYLEIGH 	10 	156 2008 	FEMALE 	KENYA 	10 	156 2008 	FEMALE 	KIERRA 	10 	156 2008 	FEMALE 	LEIA 	10 	156 2008 	FEMALE 	LEORA 	10 	156 2008 	FEMALE 	LESLEY 	10 	156 2008 	FEMALE 	LIVIA 	10 	156 2008 	FEMALE 	LORENA 	10 	156 2008 	FEMALE 	MAGDALENA 	10 	156 2008 	FEMALE 	MARELY 	10 	156 2008 	FEMALE 	MARIANNA 	10 	156 2008 	FEMALE 	MARIELLA 	10 	156 2008 	FEMALE 	MARIYAH 	10 	156 2008 	FEMALE 	MELINDA 	10 	156 2008 	FEMALE 	MILAN 	10 	156 

2008 	FEMALE 	MIRA 	10 	156 
2008 	FEMALE 	MIYA 	10 	156 2008 	FEMALE 	MONSERRAT 	10 	156 2008 	FEMALE 	MUSHKA 	10 	156 2008 	FEMALE 	NATHALIA 	10 	156 2008 	FEMALE 	NYASIA 	10 	156 2008 	FEMALE 	QUINN 	10 	156 2008 	FEMALE 	RASHEL 	10 	156 2008 	FEMALE 	REGINA 	10 	156 2008 	FEMALE 	ROWAN 	10 	156 2008 	FEMALE 	SADIA 	10 	156 2008 	FEMALE 	SAFIYA 	10 	156 2008 	FEMALE 	SAMIRAH 	10 	156 2008 	FEMALE 	SAMIYAH 	10 	156 2008 	FEMALE 	SHYANN 	10 	156 2008 	FEMALE 	SYLVIE 	10 	156 2008 	FEMALE 	TATIANNA 	10 	156 2008 	FEMALE 	TEHILA 	10 	156 2008 	FEMALE 	TRANY 	10 	156 2008 	FEMALE 	ZAHARA 	10 	156 2008 	FEMALE 	ZAHAVA 	10 	156 2008 	FEMALE 	ZURI 	10 	156 

Popular Baby Names, Hispanic Males, 2008 

Year of Birth 	Gender 	Child First Name 	Count 	Rank 

2008 	MALE 	JAYDEN 	463 	1
2008 	MALE 	JUSTIN 	331 	2
2008 	MALE 	ANGEL 	309 	3
2008 	MALE 	ANTHONY 	305 	4
2008 	MALE 	CHRISTOPHER 	301 	5
2008 	MALE 	DANIEL 	284 	6
2008 	MALE 	JOSHUA 	275 	7
2008 	MALE 	KEVIN 	268 	8
2008 	MALE 	BRANDON 	254 	9
2008 	MALE 	DAVID 	254 	9
2008 	MALE 	MATTHEW 	249 	10 
2008 	MALE 	ALEXANDER 	245 	11 
2008 	MALE 	MICHAEL 	231 	12 
2008 	MALE 	ETHAN 	220 	13 
2008 	MALE 	LUIS 	217 	14 
2008 	MALE 	JONATHAN 	214 	15 
2008 	MALE 	CHRISTIAN 	193 	16 
2008 	MALE 	JOSE 	184 	17 
2008 	MALE 	SEBASTIAN 	183 	18 
2008 	MALE 	GABRIEL 	180 	19 
2008 	MALE 	JACOB 	176 	20 
2008 	MALE 	JOSEPH 	176 	20 
2008 	MALE 	CARLOS 	161 	21 
2008 	MALE 	ADRIAN 	158 	22 
2008 	MALE 	BRYAN 	150 	23 
2008 	MALE 	JEREMY 	141 	24 
2008 	MALE 	XAVIER 	140 	25 
2008 	MALE 	AIDEN 	132 	26 
2008 	MALE 	RYAN 	128 	27 
2008 	MALE 	JOHN 	127 	28 
2008 	MALE 	ELIJAH 	123 	29 
2008 	MALE 	STEVEN 	122 	30 
2008 	MALE 	NICHOLAS 	117 	31 
2008 	MALE 	DIEGO 	116 	32 
2008 	MALE 	ANDREW 	115 	33 
2008 	MALE 	JASON 	114 	34 
2008 	MALE 	BRIAN 	112 	35 
2008 	MALE 	DYLAN 	111 	36 
2008 	MALE 	JUAN 	111 	36 
2008 	MALE 	MIGUEL 	106 	37 
2008 	MALE 	JEREMIAH 	104 	38 
2008 	MALE 	JESUS 	104 	38 
2008 	MALE 	ALEJANDRO 	96 	39 
2008 	MALE 	AARON 	95 	40 
2008 	MALE 	LUCAS 	94 	41 
2008 	MALE 	ISAIAH 	92 	42 
2008 	MALE 	JULIAN 	92 	42 
2008 	MALE 	VICTOR 	91 	43 
2008 	MALE 	JAMES 	90 	44 
2008 	MALE 	JOEL 	90 	44 
2008 	MALE 	EDWIN 	87 	45 
2008 	MALE 	NOAH 	84 	46 
2008 	MALE 	ALEXIS 	83 	47 

2008 	MALE 	WILLIAM 	81 	48 
2008 	MALE 	ERIC 	80 	49 2008 	MALE 	ERICK 	75 	50 2008 	MALE 	ISAAC 	75 	50 2008 	MALE 	CRISTIAN 	73 	51 2008 	MALE 	EMMANUEL 	71 	52 2008 	MALE 	NATHANIEL 	68 	53 2008 	MALE 	ALEX 	67 	54 2008 	MALE 	EVAN 	67 	54 2008 	MALE 	JADEN 	66 	55 2008 	MALE 	AIDAN 	64 	56 2008 	MALE 	SAMUEL 	63 	57 2008 	MALE 	OSCAR 	62 	58 2008 	MALE 	ALAN 	59 	59 2008 	MALE 	ANDY 	59 	59 2008 	MALE 	JORDAN 	59 	59 2008 	MALE 	JAIDEN 	58 	60 2008 	MALE 	KENNETH 	58 	60 2008 	MALE 	JORGE 	57 	61 2008 	MALE 	HENRY 	56 	62 2008 	MALE 	AYDEN 	55 	63 2008 	MALE 	JOSUE 	55 	63 2008 	MALE 	RAFAEL 	55 	63 2008 	MALE 	JOSIAH 	54 	64 2008 	MALE 	NICOLAS 	54 	64 2008 	MALE 	EDUARDO 	53 	65 2008 	MALE 	RICHARD 	52 	66 2008 	MALE 	ANTONIO 	51 	67 2008 	MALE 	ROBERT 	51 	67 2008 	MALE 	RANDY 	50 	68 2008 	MALE 	TRISTAN 	50 	68 2008 	MALE 	ANDRES 	49 	69 2008 	MALE 	HECTOR 	49 	69 2008 	MALE 	JAVIER 	49 	69 2008 	MALE 	OMAR 	49 	69 2008 	MALE 	FERNANDO 	48 	70 2008 	MALE 	SEAN 	48 	70 2008 	MALE 	TYLER 	48 	70 2008 	MALE 	IAN 	47 	71 2008 	MALE 	JEFFREY 	47 	71 2008 	MALE 	CESAR 	46 	72 2008 	MALE 	MANUEL 	45 	73 2008 	MALE 	EDWARD 	44 	74 2008 	MALE 	GIOVANNI 	44 	74 2008 	MALE 	EDGAR 	43 	75 2008 	MALE 	IVAN 	43 	75 2008 	MALE 	DEREK 	42 	76 2008 	MALE 	SANTIAGO 	41 	77 2008 	MALE 	CHRIS 	39 	78 2008 	MALE 	EMANUEL 	39 	78 2008 	MALE 	RICARDO 	39 	78 2008 	MALE 	BRAYAN 	38 	79 2008 	MALE 	ELIAS 	38 	79 2008 	MALE 	JOHAN 	38 	79 2008 	MALE 	MARCOS 	38 	79 2008 	MALE 	DAMIAN 	37 	80 2008 	MALE 	JARED 	37 	80 2008 	MALE 	LOGAN 	37 	80 

2008 	MALE 	THOMAS 	37 	80 
